region,species_name,species_qualified,cuid,cu_name_pse,pointid,streamid,stream_name_pse,indicator,latitude,longitude,year,stream_observed_count,stream_survey_method,stream_survey_quality,source_id
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1966,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1967,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1968,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1969,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1970,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1971,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1972,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1973,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1974,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1975,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1976,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1977,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1978,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1980,15,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1981,10,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1982,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1983,5,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1984,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1987,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1988,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1991,10,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1994,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),292,1913,CHUK-CHUK CREEK,N,49.97572484,-123.3063205,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1953,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1954,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1955,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1956,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1957,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1958,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1959,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1960,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1961,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1962,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1963,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1964,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1965,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1966,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1967,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1969,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1970,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1971,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1972,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1973,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1974,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1975,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1976,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1977,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1978,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1979,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1980,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1981,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1982,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1983,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1984,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1985,10,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1986,80,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1987,80,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1988,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1989,30,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1990,30,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1992,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1993,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1994,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),294,1914,SPRING CREEK,N,50.02062589,-123.3529787,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1971,35,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1973,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1974,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1975,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1976,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1977,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1978,80,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1979,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1980,125,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1981,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1982,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1983,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1984,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1986,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1987,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1988,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1989,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1990,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1991,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1992,30,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1993,70,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),295,1915,SHOVELNOSE CREEK,N,50.06843945,-123.3435775,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1972,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1979,6,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1988,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1991,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1992,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1993,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1995,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),296,1916,MCNAB CREEK,N,49.56191366,-123.3805412,2002,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),307,1937,KLITE RIVER,N,50.51142405,-124.3294549,1953,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),307,1937,KLITE RIVER,N,50.51142405,-124.3294549,1954,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),307,1937,KLITE RIVER,N,50.51142405,-124.3294549,1955,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
